별점,날짜,내용,정제된_내용,요일,리뷰길이,tfidf_같이,tfidf_계속,tfidf_공간,tfidf_공간이,tfidf_공포,tfidf_공포영화,tfidf_그냥,tfidf_기분,tfidf_끝나고,tfidf_너무,tfidf_느낌,tfidf_뭔가,tfidf_백룸,tfidf_보고,tfidf_보는,tfidf_봤는데,tfidf_영화,tfidf_영화가,tfidf_영화는,tfidf_영화를,tfidf_오랜만에,tfidf_이거,tfidf_이런,tfidf_있는,tfidf_재밌게,tfidf_정말,tfidf_주는,tfidf_진짜,tfidf_추천,tfidf_하는
10,2026-06-07 12:05:00,극장 불 켜지고 나서야 긴장이 풀렸다.,극장 불 켜지고 나서야 긴장이 풀렸다,Sunday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-07 10:56:00,갑툭튀없다는 건 거짓말이고 무서운 거 진짜 못 보는 사람으로서 그냥 볼 만 합니다! 막 1점짜리 영화는 진짜 아님,갑툭튀없다는 건 거짓말이고 무서운 거 진짜 못 보는 사람으로서 그냥 볼 만 합니다 막 점짜리 영화는 진짜 아님,Sunday,63,0.0,0.0,0.0,0.0,0.0,0.0,0.44836009977926766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4671950411150551,0.0,0.0,0.0,0.4743224302724043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5964228756712031,0.0,0.0
10,2026-06-06 19:41:00,무섭다기보다는 기분이 이상해지는 쪽이다.,무섭다기보다는 기분이 이상해지는 쪽이다,Saturday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 19:36:00,같이 본 친구랑 평가가 완전히 갈렸다.,같이 본 친구랑 평가가 완전히 갈렸다,Saturday,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 19:32:00,혼자 봤으면 더 집중해서 봤을 것 같다.,혼자 봤으면 더 집중해서 봤을 것 같다,Saturday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 19:29:00,극장 나와서도 머릿속이 복잡했다.,극장 나와서도 머릿속이 복잡했다,Saturday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 19:25:00,광고에서 받은 인상과 실제 내용 차이가 꽤 크네,광고에서 받은 인상과 실제 내용 차이가 꽤 크네,Saturday,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-06 19:22:00,기대 이상 이였음 사람들이 재밌다고 해서 봤는데. 나쁘지 않음 공간에서 주는 스릴 좋았음,기대 이상 이였음 사람들이 재밌다고 해서 봤는데 나쁘지 않음 공간에서 주는 스릴 좋았음,Saturday,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736422136342597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6765223108697935,0.0,0.0,0.0
7,2026-06-04 23:56:00,공포 보단 인간 심연의 닫힌 방에 들어갔다 나온 느낌 심리미스터리에 가까움,공포 보단 인간 심연의 닫힌 방에 들어갔다 나온 느낌 심리미스터리에 가까움,Thursday,41,0.0,0.0,0.0,0.0,0.6689188678425106,0.0,0.0,0.0,0.0,0.0,0.7433354210881477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 02:18:00,조금 직접적이긴 하나 재밌게 잘 봄,조금 직접적이긴 하나 재밌게 잘 봄,Wednesday,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 02:15:00,05년생 감독이라는 것에 집중할 필요가 있음. 힙한 영화라고 생각함.,년생 감독이라는 것에 집중할 필요가 있음 힙한 영화라고 생각함,Wednesday,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 02:15:00,"매일 보던 문, 매일 걷던 복도가 무서워지기 시작했다. 일상 파괴 영화네 이거ㅋㅋㅋ",매일 보던 문 매일 걷던 복도가 무서워지기 시작했다 일상 파괴 영화네 이거,Wednesday,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 02:10:00,"익숙한 공간이 낯설게 다가오는,,,",익숙한 공간이 낯설게 다가오는,Wednesday,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 02:08:00,백룸 이해도 높은거 ㅇㅈ,백룸 이해도 높은거,Wednesday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 02:05:00,공포와 미스터리의 균형이 좋았어요.,공포와 미스터리의 균형이 좋았어요,Wednesday,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 01:59:00,몰입해서 보다 보니 러닝타임이 금방 지나갔!!,몰입해서 보다 보니 러닝타임이 금방 지나갔,Wednesday,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 01:59:00,재미있게 잘 보았습니다.,재미있게 잘 보았습니다,Wednesday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 01:52:00,리미널 스페이스?? 와 ㄷㄷ 저는 이런 기술 처음보네요 3D인가요?,리미널 스페이스 와  저는 이런 기술 처음보네요 d인가요,Wednesday,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 01:45:00,이정도의 몰입감있는 느낌은 처음입니다. 05년생 감독님 좋네요,이정도의 몰입감있는 느낌은 처음입니다 년생 감독님 좋네요,Wednesday,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 01:25:00,최근 본 공포물 중에서 상위권임~,최근 본 공포물 중에서 상위권임,Wednesday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 01:21:00,시간 가는 줄 모르고 봤네요.,시간 가는 줄 모르고 봤네요,Wednesday,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-03 00:34:00,반복된 회상 끝에 왜곡된 트라우마가 굳어지는 과정을 백룸이라는 공간에 정교하게 새겨 넣는다,반복된 회상 끝에 왜곡된 트라우마가 굳어지는 과정을 백룸이라는 공간에 정교하게 새겨 넣는다,Wednesday,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 00:30:00,극장 사운드로 봐야 진짜 매력을 느낄 수 있는 영화!! ! !,극장 사운드로 봐야 진짜 매력을 느낄 수 있는 영화,Wednesday,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4738105218330859,0.0,0.0,0.0,0.0,0.0,0.0,0.7422985779324367,0.0,0.0,0.0,0.4738105218330859,0.0,0.0
10,2026-06-03 00:25:00,1점 주는 사람들 알바아닌가요? 개인취향에 너무 잘 맞았고 태어나서 본 영화중에 다섯손가락 안에 들 정도로 재밌었고 몰입감과 스릴러는 본 영화중에 제일 재밌었습니다. 공간을 너무 잘 썼어요. 인시던트나 인셉션이 중하 정도의 공간감을 활용했다면 이 영화는 영화에서 쓸 수 있는 모든 공간감을 활용했음 (참고로 imdb top100 영화 절반이상 시청했고 부국제 시즌도 5OO 넘게 시청하러 갔슴다),점 주는 사람들 알바아닌가요 개인취향에 너무 잘 맞았고 태어나서 본 영화중에 다섯손가락 안에 들 정도로 재밌었고 몰입감과 스릴러는 본 영화중에 제일 재밌었습니다 공간을 너무 잘 썼어요 인시던트나 인셉션이 중하 정도의 공간감을 활용했다면 이 영화는 영화에서 쓸 수 있는 모든 공간감을 활용했음 참고로 imdb top 영화 절반이상 시청했고 부국제 시즌도 oo 넘게 시청하러 갔슴다,Wednesday,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6218024961196275,0.0,0.0,0.0,0.0,0.0,0.0,0.27368286574839806,0.0,0.43530832669557207,0.0,0.0,0.0,0.0,0.428767181580398,0.0,0.0,0.4063553980498453,0.0,0.0,0.0
9,2026-06-03 00:17:00,중간중간 소름 돋는 장면들이 꽤 많네요ㄷㄷ,중간중간 소름 돋는 장면들이 꽤 많네요,Wednesday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-06-03 00:09:00,혼란스러운 현실을 마주하기보다는 자신만의 루틴에 갇혀 지내는 것이 더 편안할 수 있다. 마치 주인공처럼.,혼란스러운 현실을 마주하기보다는 자신만의 루틴에 갇혀 지내는 것이 더 편안할 수 있다 마치 주인공처럼,Wednesday,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 00:00:00,심리적으로 압박하는 느낌의 무서움ㄷㄷㄷㄷ,심리적으로 압박하는 느낌의 무서움,Wednesday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 23:47:00,단순 공포가 아니라 뭔가 철학적인 메시지도 담고 있는 것 같아요. 곱씹을수록 의미가 느껴지는 영화.,단순 공포가 아니라 뭔가 철학적인 메시지도 담고 있는 것 같아요 곱씹을수록 의미가 느껴지는 영화,Tuesday,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6561905624528594,0.0,0.0,0.0,0.0,0.40600075797400853,0.0,0.0,0.0,0.0,0.0,0.0,0.6360639356796849,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-02 11:20:00,귀신없이도 충분히 공포스러움을 만들어낼 줄 아는게 진짜 공포영화의 모습.,귀신없이도 충분히 공포스러움을 만들어낼 줄 아는게 진짜 공포영화의 모습,Tuesday,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,2026-06-02 03:46:00,"무의식에도 질량이 존재한다면, 매립지가 필요하겠지? 라는 상상이 만들어 낸 세계랄까. 이 영화가 다루는 세계관의 창조주는 꽤나 합리적이다. 무한히 팽창하는 거시세계만큼이나 미시세계 또한 무한히 팽창하며 혹 그 경계를 드나들 때를 대비해 우리가 만들어 낸 모양의 세계로 구현해놨으니..! 클락이 잠시나마 백룸에서 그 존재들과 지낼 수 있던 이유는 '인셉션'의 꿈의 자각과 맥락을 같이 한다고 볼 수 있겠다. 의식세계에서 매 순간 처절하게 자기이기를 부정하던 인간이 무의식세계에서 마침내 자기 본 모습을 인정한 순간, 그 세계에선 공존할 수 없는 존재가 되어버렸으니. 이 또한 두 세계의 왜곡된 충돌을 방지하기위한 합리적인 창조주의 코딩이었을지도..",무의식에도 질량이 존재한다면 매립지가 필요하겠지 라는 상상이 만들어 낸 세계랄까 이 영화가 다루는 세계관의 창조주는 꽤나 합리적이다 무한히 팽창하는 거시세계만큼이나 미시세계 또한 무한히 팽창하며 혹 그 경계를 드나들 때를 대비해 우리가 만들어 낸 모양의 세계로 구현해놨으니 클락이 잠시나마 백룸에서 그 존재들과 지낼 수 있던 이유는 인셉션의 꿈의 자각과 맥락을 같이 한다고 볼 수 있겠다 의식세계에서 매 순간 처절하게 자기이기를 부정하던 인간이 무의식세계에서 마침내 자기 본 모습을 인정한 순간 그 세계에선 공존할 수 없는 존재가 되어버렸으니 이 또한 두 세계의 왜곡된 충돌을 방지하기위한 합리적인 창조주의 코딩이었을지도,Tuesday,361,0.711931124846774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7022492958162414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-01 20:59:00,무섭다기보다는 기분 나쁘게 불안한 영화. 보는 내내 꿈속 미로에 갇힌 느낌이었다. 스토리는 호불호가 갈릴 수 있지만 공간 연출만큼은 정말 인상적. 백룸 특유의 분위기를 좋아한다면 추천,무섭다기보다는 기분 나쁘게 불안한 영화 보는 내내 꿈속 미로에 갇힌 느낌이었다 스토리는 호불호가 갈릴 수 있지만 공간 연출만큼은 정말 인상적 백룸 특유의 분위기를 좋아한다면 추천,Monday,102,0.0,0.0,0.39646057495163484,0.0,0.0,0.0,0.0,0.4083361260148311,0.0,0.0,0.0,0.0,0.32942423725471004,0.0,0.4022002777155199,0.0,0.2567251630692842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4022002777155199,0.0,0.0,0.42204544360475965,0.0
10,2026-05-31 22:31:00,불쾌한 꿈을 꾼 뒤의 기분을 정확히 재현했다,불쾌한 꿈을 꾼 뒤의 기분을 정확히 재현했다,Sunday,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-31 21:42:00,원작의 시각적 고증은 정말 완벽하더라고요. 단순한 인터넷 괴담을 스크린으로 이 정도 깊이까지 확장한 연출력은 정말 대단한 것 같습니다. 이스터에그 찾는 재미도 쏠쏠했고요,원작의 시각적 고증은 정말 완벽하더라고요 단순한 인터넷 괴담을 스크린으로 이 정도 깊이까지 확장한 연출력은 정말 대단한 것 같습니다 이스터에그 찾는 재미도 쏠쏠했고요,Sunday,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,2026-05-31 21:42:00,"촬영기법 및 영상미가 돋보이며, 배경음에서 오는 긴장감이 매우 인상적! 다만, 전개가 다소 빠르다보니 중간에 나오는 공간이나 장면에 의미가 있는 트랙이 곳곳에 잘 녹아져 있음. 따라서 화면이 확확 전개될 때마다 인물의 심리나 상징성을 바로바로 확인하고, 느껴야 하는 부분이 있음. 그래서 아무 생각없이 보면 너무 지루할 수 있음(그만큼 생각을 해야하는 부분이 많음)",촬영기법 및 영상미가 돋보이며 배경음에서 오는 긴장감이 매우 인상적 다만 전개가 다소 빠르다보니 중간에 나오는 공간이나 장면에 의미가 있는 트랙이 곳곳에 잘 녹아져 있음 따라서 화면이 확확 전개될 때마다 인물의 심리나 상징성을 바로바로 확인하고 느껴야 하는 부분이 있음 그래서 아무 생각없이 보면 너무 지루할 수 있음그만큼 생각을 해야하는 부분이 많음,Sunday,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588317299620121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632779665257636,0.0,0.0,0.0,0.0,0.0,0.6237494198927174
6,2026-05-31 16:39:00,감독이 예술병걸려서공포 장르라는 특성을 망각한 듯스토리 진행될수록 개연성 없어지고 걍 웃김,감독이 예술병걸려서공포 장르라는 특성을 망각한 듯스토리 진행될수록 개연성 없어지고 걍 웃김,Sunday,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-30 19:37:00,"점프 스케어 없이 사람 숨통을 조이는 역대급 미스터리 스릴러맨날 왁! 하고 소리 지르며 깜짝 놀라게 하는 뻔한 공포영화에 지쳤다면 이 영화가 정답이다. 고어물처럼 피 한 방울 튀기지 않는데도, 사람 정신을 완전히 피말리게 만드는 기묘한 압박감이 압권이다.",점프 스케어 없이 사람 숨통을 조이는 역대급 미스터리 스릴러맨날 왁 하고 소리 지르며 깜짝 놀라게 하는 뻔한 공포영화에 지쳤다면 이 영화가 정답이다 고어물처럼 피 한 방울 튀기지 않는데도 사람 정신을 완전히 피말리게 만드는 기묘한 압박감이 압권이다,Saturday,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7022492958162414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711931124846774
10,2026-05-30 19:33:00,역대급 영화 너무 재미있어요,역대급 영화 너무 재미있어요,Saturday,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7506060240214237,0.0,0.0,0.0,0.0,0.0,0.0,0.6607500258817625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2026-05-30 18:56:00,좋지도 나쁘지도 않은 스토리와 연출이었습니다무언갈 많이 담고 싶은 느낌이라 가볍게 느껴지기도 했습니다.주의할 점은 주말 오후6-7시 전에는 가지마세요.초등학생분들 진짜 뛰어다닙니다.15세로 알고있는데 딱히 제제도 없어서 난리납니다.,좋지도 나쁘지도 않은 스토리와 연출이었습니다무언갈 많이 담고 싶은 느낌이라 가볍게 느껴지기도 했습니다주의할 점은 주말 오후시 전에는 가지마세요초등학생분들 진짜 뛰어다닙니다세로 알고있는데 딱히 제제도 없어서 난리납니다,Saturday,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,2026-05-29 23:41:00,너무 무서웠어요 여름영화로 딱인듯 ㅋㅋ재밌게 봤습니다,너무 무서웠어요 여름영화로 딱인듯 재밌게 봤습니다,Friday,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5978144074077242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016345391110288,0.0,0.0,0.0,0.0,0.0
9,2026-05-29 23:40:00,참신하긴 한데 아무래도 대중적인 재미보다는 매니아층 저격용 영화인 듯 ㅠㅠ,참신하긴 한데 아무래도 대중적인 재미보다는 매니아층 저격용 영화인 듯,Friday,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-29 23:40:00,너무 무서워용 근데 재밌었습니다!,너무 무서워용 근데 재밌었습니다,Friday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-29 23:39:00,"영화 백룸은 화려한 공포보다 음산한 분위기와 심리적인 불안감을 강조한 작품이다. 끝없이 이어지는 복도와 형광등 소음이 답답한 공포를 만들며, 관객까지 길을 잃은 듯한 느낌을 준다. 스토리는 다소 난해할 수 있지만, 설명되지 않는 공간이 주는 기묘한 분위기가 오래 기억에 남는 영화였다.",영화 백룸은 화려한 공포보다 음산한 분위기와 심리적인 불안감을 강조한 작품이다 끝없이 이어지는 복도와 형광등 소음이 답답한 공포를 만들며 관객까지 길을 잃은 듯한 느낌을 준다 스토리는 다소 난해할 수 있지만 설명되지 않는 공간이 주는 기묘한 분위기가 오래 기억에 남는 영화였다,Friday,159,0.0,0.0,0.0,0.6585762411030598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4203704031510546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241522721333188,0.0,0.0,0.0
6,2026-05-29 23:16:00,아… 내가 아는 백룸은 이런게 아닌데….아니 20대에 이런 상상하는건 좀 대단하긴한데 오히려 뭔가 괴물이 달라져서 문제가 된 느낌?그리고 영화 장면들을 보면 청불이 딱 맞는 느낌임.그리고 이해가 안가는 부분이 많고 뭐를 전하려는지 알기 어려움… 뭔가 단편영화보다 더 끔찍한 느낌 원래 괴물이 딱 맞는듯 너무 심오한 스토리임.오히려 백룸의 이미지가 더 흑화된 느낌임. 그리고 소음이 너무 심하고 관람평에 갑툭튀 없다고 한 어느 댓글 때문에 영화 끝나고 팝콘 줍고있는 꼬라지 됐습니다^^,아 내가 아는 백룸은 이런게 아닌데아니 대에 이런 상상하는건 좀 대단하긴한데 오히려 뭔가 괴물이 달라져서 문제가 된 느낌그리고 영화 장면들을 보면 청불이 딱 맞는 느낌임그리고 이해가 안가는 부분이 많고 뭐를 전하려는지 알기 어려움 뭔가 단편영화보다 더 끔찍한 느낌 원래 괴물이 딱 맞는듯 너무 심오한 스토리임오히려 백룸의 이미지가 더 흑화된 느낌임 그리고 소음이 너무 심하고 관람평에 갑툭튀 없다고 한 어느 댓글 때문에 영화 끝나고 팝콘 줍고있는 꼬라지 됐습니다,Friday,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29850090918972516,0.4391561232467742,0.29850090918972516,0.6248089205188021,0.0,0.0,0.0,0.0,0.3865841873301545,0.0,0.0,0.0,0.0,0.0,0.29850090918972516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-05-29 20:59:00,오랜만에 오싹하니 잘 봤네용 ㅋㅋㅋ,오랜만에 오싹하니 잘 봤네용,Friday,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-29 18:36:00,"스릴러물이지만 세련되었고,그 세계관을 이해하면 더더욱 빠져든다.곧 꺼져버릴것같은 옛날 깜빡이는 형광등을 보면,또 그런 소리가 들리면 생각이 많아질것같다.",스릴러물이지만 세련되었고그 세계관을 이해하면 더더욱 빠져든다곧 꺼져버릴것같은 옛날 깜빡이는 형광등을 보면또 그런 소리가 들리면 생각이 많아질것같다,Friday,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-29 17:35:00,공포영화보다 미스터리 장르를 좋아하는 편인데 이 작품은 공간 자체를 이야기로 활용한 점이 인상적이었다. 독특한 경험.,공포영화보다 미스터리 장르를 좋아하는 편인데 이 작품은 공간 자체를 이야기로 활용한 점이 인상적이었다 독특한 경험,Friday,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-29 17:33:00,아들이 보고 싶다고 해서 같이 봤는데 예상보다 잘 만들었네요. 요즘 공포영화 중에서는 신선한 편이었습니다.,아들이 보고 싶다고 해서 같이 봤는데 예상보다 잘 만들었네요 요즘 공포영화 중에서는 신선한 편이었습니다,Friday,59,0.5055844431738112,0.0,0.0,0.0,0.0,0.49870880314562815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46442612392831706,0.0,0.5291335142462644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-05-29 17:32:00,공포를 소리 지르게 만드는 방식이 아니라 천천히 스며들게 만든다. 이런 연출은 꽤 오랜만에 본 것 같다.,공포를 소리 지르게 만드는 방식이 아니라 천천히 스며들게 만든다 이런 연출은 꽤 오랜만에 본 것 같다,Friday,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975778982517378,0.0,0.7165089503074529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
